A B $log(f)$
5.552342107743495347e-01 1.426815821233547155e+01 -2.208340987070763539e+00
4.191298776898655376e-01 1.956490040929872265e+01 -2.266149629826737844e+00
4.422453525398353236e-01 1.875857126579969503e+01 -2.170382073564387504e+00
2.916228842848909153e-01 2.455016099172541999e+01 -1.849060357297831914e+00
6.522945428992841244e-01 1.053928826518002637e+01 -1.784115174135317616e+00
3.610968281520072765e-01 2.186658280873978555e+01 -2.536126033760639942e+00
5.138882229031320747e-01 1.591798195855911047e+01 -2.469882638785327877e+00
8.616096611078170042e-01 2.606459143616675078e+00 -1.318417992098563474e+00
4.817650505643751302e-01 1.718405053050084064e+01 -2.428275020460400668e+00
3.801212144479482191e-01 2.104272401995349639e+01 -2.095040570999413987e+00
6.879942458462924293e-01 9.162992919321084173e+00 -1.816190616808478708e+00
5.121060097220979657e-01 1.609104734937719883e+01 -1.934724151571391104e+00
4.666214690136634147e-01 1.778755354227877206e+01 -2.086835517038569066e+00
5.495146145279417027e-01 1.451581761594495390e+01 -1.594186833413051119e+00
4.043060333677868101e-01 2.009627281632752016e+01 -1.566051629459982664e+00
6.277920640997827206e-01 1.162128215069604664e+01 -1.645059887325681203e+00
4.638166725123760159e-01 1.789465263400220607e+01 -2.589819686361535034e+00
4.715517030821470001e-01 1.762098011368087924e+01 -2.202401735121953585e+00
6.048350086425831051e-01 1.238770819335986317e+01 -2.193189097223145367e+00
5.619857185333803073e-01 1.410803150320597155e+01 -1.904663089332833792e+00
3.700551527448787681e-01 2.159842945398875003e+01 -1.618307957040798328e+00
4.417864575784733461e-01 1.869156670072751325e+01 -2.134436532837508338e+00
3.758878596106676184e-01 2.124884378173420885e+01 -1.664373975477751344e+00
4.055280895304385069e-01 2.005347982036290944e+01 -2.478586475585863091e+00
4.018312278014750660e-01 2.024489080508687522e+01 -1.940547810267879925e+00
5.818327592160557060e-01 1.336920209250075686e+01 -2.259379800582975939e+00
6.166210143099526420e-01 1.196574803781349772e+01 -1.731876737016664336e+00
3.451095678904092523e-01 2.244109549663320990e+01 -2.240489602613234155e+00
6.801939010445643419e-01 9.552802786011376668e+00 -1.358764695401418976e+00
5.556092296672243691e-01 1.433960877950306667e+01 -2.022801524022062480e+00
1.767839417381971145e-01 2.908540233865036839e+01 -9.125792728577692969e-01
4.953279208614009832e-01 1.661543405309889465e+01 -2.113055819518382172e+00
2.533315916369964782e-01 2.591163853058611721e+01 -1.832758786793529993e+00
2.952478276391197198e-01 2.433187865212167367e+01 -2.308059557329263711e+00
3.990284855542824971e-01 2.032811010194831169e+01 -2.568292570511484740e+00
6.004398505052659374e-01 1.262819942831810494e+01 -1.740684209165562990e+00
5.129332048845505199e-01 1.599672654519777382e+01 -2.159381204570253843e+00
4.281730127936018704e-01 1.930478893461993550e+01 -2.396072180018450126e+00
6.028334811351747646e-01 1.231144052487680085e+01 -1.662088210221808637e+00
4.700673157970118865e-01 1.761847475179435207e+01 -1.403732989884799665e+00
6.638839851461035835e-01 1.021616057240730413e+01 -1.407459682024047254e+00
7.969262472254570184e-01 4.638946162062310918e+00 -1.179849257185601630e+00
6.879524373182022146e-01 9.097460524156481654e+00 -1.744675820518617471e+00
3.516450650939795253e-01 2.217877431462657256e+01 -2.062580521021438074e+00
2.394205396977397982e-01 2.660705182715169315e+01 -1.838146473740193798e+00
1.593739893385652806e-01 2.961485055829362523e+01 -1.714897606989358891e+00
3.794345730656409899e-01 2.120931331562420041e+01 -1.370509498527836101e+00
6.321518210064009935e-01 1.122615708868289630e+01 -1.496075979548548318e+00
1.062206022013185702e-01 3.190325487055127951e+01 -1.464632908457609517e+00
5.977377116516358058e-01 1.265632377170175005e+01 -1.600805942868252174e+00
2.590401113817044632e-01 2.581552298435167359e+01 -1.962739445625414803e+00
4.534905532930348926e-01 1.827444341534235406e+01 -2.067145530287719524e+00
5.255674706655568684e-01 1.548241567594366330e+01 -2.090518638266333440e+00
4.280532352774564231e-01 1.929856751083877953e+01 -1.860280752532467829e+00
6.643436381549001624e-01 9.993985710780137310e+00 -1.234419810602295442e+00
3.881582615656142821e-01 2.086259473501816331e+01 -1.696168587089344371e+00
3.374049894671102834e-01 2.278147980958329555e+01 -1.887516646108030827e+00
4.055200853413225559e-01 2.016360891783450171e+01 -1.870339092024440930e+00
4.803149130763664232e-01 1.724465521760583897e+01 -2.080886517161356863e+00
5.745669541578735107e-01 1.358554715233208299e+01 -1.590101744405902906e+00
4.689320041043725240e-01 1.774467490016753146e+01 -2.181624731721686139e+00
3.296591795867769292e-01 2.304283706498036111e+01 -1.882834827071480532e+00
1.628285514823151203e-01 2.951555785490344874e+01 -1.317523324758688830e+00
2.671774967143356605e-01 2.540149160503079884e+01 -1.565363035334838671e+00
3.338046300846393422e-01 2.288343158010930267e+01 -1.247399884639143863e+00
5.129701379307753939e-01 1.582119662771783908e+01 -1.983470310141026260e+00
3.558746036379663025e-01 2.205393900572872923e+01 -2.425214743711570975e+00
3.632935773224907905e-01 2.161464424864313116e+01 -8.316804714200092263e-01
5.359037781969728798e-01 1.506806649920741137e+01 -1.878287991180640049e+00
5.409080678525413077e-01 1.487878737951088226e+01 -2.398063308670165483e+00
3.409645265300049743e-01 2.260684330513890927e+01 -2.478027627838476299e+00
6.140522203196923101e-01 1.208087139303408719e+01 -1.745513117841388961e+00
4.145663457055803747e-01 1.975574896034497385e+01 -2.521270368947659435e+00
3.984484014655436113e-01 2.038604663859779720e+01 -2.364619372006337983e+00
4.393990903366784551e-01 1.880542339824810227e+01 -2.070365579900228070e+00
5.634407210754055484e-01 1.396866216333799571e+01 -2.215381016725577190e+00
4.655473288458615855e-01 1.778893481705023305e+01 -2.040763636677325188e+00
2.314282670550955601e-01 2.693812784745271927e+01 -1.308749007003470410e+00
6.668341045616585916e-01 9.743135248373491208e+00 -1.420306725005680448e+00
5.135172318662633018e-01 1.595953605703655853e+01 -2.009291241639266090e+00
3.519779361393489125e-01 2.213178163577342872e+01 -1.849260952753088105e+00
5.199267539418208628e-01 1.577580342172433348e+01 -1.521186547432941794e+00
-4.928781488352917961e-02 3.802877213891380848e+01 -7.732003114718324355e-01
4.242215862853591091e-01 1.932602538944429682e+01 -2.313592848330524809e+00
4.269623637882951073e-01 1.937996418351986705e+01 -2.165906347004943555e+00
3.320619758216345474e-01 2.304640452265807227e+01 -1.776313804691790565e+00
3.932612388245111390e-01 2.068059589986211932e+01 -2.109435070135577739e+00
2.551650493428887501e-01 2.597195450729094546e+01 -1.858036113558537039e+00
4.978514034458232373e-01 1.651543139734131671e+01 -2.557344632989217104e+00
4.767142621997155771e-01 1.733552010438302915e+01 -2.521929241557608670e+00
6.801927659243851565e-01 9.514594005651559883e+00 -1.624079020671016949e+00
4.881545779771023774e-01 1.705818394164505492e+01 -1.510844403408309944e+00
3.696847966899738935e-01 2.155421876746122223e+01 -1.967416091196858119e+00
5.674942277591270567e-01 1.394283134761656839e+01 -1.443920707142737569e+00
4.056242248772647940e-01 2.010550283386414350e+01 -1.348149126853739332e+00
4.576602585517708377e-01 1.814046636748243202e+01 -1.233166893963629107e+00
5.616850952611187608e-01 1.409284598338001615e+01 -1.876773872966342793e+00
4.966132315872346936e-01 1.661279158471973005e+01 -2.258658327945854083e+00
4.407502201245385720e-01 1.875469289840907550e+01 -2.274877403454907743e+00
4.751917660266293808e-01 1.737244793818444322e+01 -2.511425049266218679e+00
5.184811920050602652e-01 1.576749214330297377e+01 -1.593355060650219812e+00
4.850808634263099606e-01 1.703226296737324219e+01 -2.815694132246314041e+00
4.829582161862866485e-01 1.705888163857414952e+01 -1.730963154906213219e+00
2.685311458383470296e-01 2.553663719444057278e+01 -1.157206018935998060e+00
4.391268509876482540e-01 1.877447064030150869e+01 -2.243419353876858757e+00
3.979419372117547482e-01 2.052621812783588950e+01 -1.687512667969258473e+00
5.081290980823212067e-01 1.617549292147590734e+01 -2.199540366397169322e+00
3.439166826087500795e-01 2.245513236835314075e+01 -1.764763199774700198e+00
4.165913692739753316e-01 1.960279291155869430e+01 -1.937500790359267810e+00
3.409645265300049743e-01 2.260684330513890927e+01 -2.478027627838476299e+00
2.429815741604723911e-01 2.642031691259983006e+01 -1.771892054436435160e+00
5.007610711872167997e-01 1.639830962484903409e+01 -1.325009417447493121e+00
6.143225224912853832e-01 1.199308762178194598e+01 -2.010146114669546513e+00
4.469740692461670051e-01 1.857504120972780726e+01 -1.709466850649608460e+00
3.771221113127545266e-01 2.121151604279832270e+01 -2.493527996138700686e+00
4.952200347525952395e-01 1.660225413964663943e+01 -2.050062678282601247e+00
2.394205396977397982e-01 2.660705182715169315e+01 -1.838146473740193798e+00
6.345212694029118694e-01 1.135079306576825786e+01 -1.622855430080527128e+00
4.981123966845384388e-01 1.657398906903989655e+01 -2.052043840198843228e+00
4.276909121501564215e-01 1.926706048102047220e+01 -2.458267553219210200e+00
6.898435786192003150e-01 9.162594958665735589e+00 -1.064121524385571504e+00
5.541983122237770232e-01 1.433424925117379445e+01 -2.131867372441522690e+00
4.864498010833315789e-01 1.705768177217219517e+01 -2.357426442671868294e+00
4.441871624741740021e-01 1.869783415149156269e+01 -2.075527386160647580e+00
4.624888746130277895e-01 1.780652255585528820e+01 -1.896256034318772876e+00
5.543665061759206480e-01 1.437854479141742559e+01 -1.296642398359900028e+00
4.981123966845384388e-01 1.657398906903989655e+01 -2.052043840198843228e+00
3.966970522602597526e-01 2.047630901145345916e+01 -1.958181061962054770e+00
4.262610224232528111e-01 1.929290929359389395e+01 -1.837029228422663252e+00
2.597980976072165049e-01 2.564161177136979575e+01 -1.332526362428337663e+00
1.796852932453383289e-01 2.879148018353079408e+01 -2.042126295331815555e+00
2.932564454481472183e-01 2.431750505462503043e+01 -1.381616038517030631e+00
3.584963545604331614e-01 2.191102174989052287e+01 -1.797854023498347331e+00
6.009191338919439573e-01 1.251393986666960245e+01 -1.965801848607075186e+00
4.625951098084009061e-01 1.793546526648925976e+01 -2.516075067175255420e+00
5.226671395700481781e-01 1.553615550389737621e+01 -1.539718111088996366e+00
5.285288810139583404e-01 1.541824434308829694e+01 -2.388015153952577130e+00
4.059730896889579554e-01 2.011369632249077455e+01 -1.598147083512449385e+00
6.955827146049919918e-01 8.793003119184859884e+00 -1.204195496254774511e+00
3.141620927676029851e-01 2.364699826077796274e+01 -2.102430375408308905e+00
3.743221580120721370e-01 2.124191570109708493e+01 -1.952655463987021278e+00
4.608873535719979486e-01 1.795856278713610976e+01 -2.248275069134110460e+00
3.721172922650346493e-01 2.139557719263730462e+01 -2.062918488977377507e+00
3.004807550514847492e-01 2.423419255329935140e+01 -2.186308989209021725e+00
4.271088156391158464e-01 1.902949108243856102e+01 -1.314317624214618618e+00
5.113758994917301237e-01 1.608287877324152504e+01 -2.107894848516789210e+00
6.104023803072937682e-01 1.214904322112195700e+01 -1.671879965129257073e+00
4.228196195066580287e-01 1.939123729202171376e+01 -1.933367455593765882e+00
2.706033714863309569e-01 2.532690511955377133e+01 -1.196093419344254727e+00
5.139355110494658874e-01 1.579178301164969156e+01 -1.173669229718338869e+00
3.990284855542824971e-01 2.032811010194831169e+01 -2.568292570511484740e+00
4.699982488684018023e-01 1.760161801690631478e+01 -1.950090840003293025e+00
6.137179072948217851e-01 1.214707854695259215e+01 -1.804511920739852116e+00
5.148057437918716062e-01 1.572519211294726205e+01 -1.753100321587281130e+00
4.747226448146548705e-01 1.747348374579239305e+01 -2.339342870255752160e+00
6.162614556317507208e-01 1.192497069610102756e+01 -1.607157341535417672e+00
4.831796277668392037e-01 1.707184636643156495e+01 -1.989779040896594964e+00
1.681379185102009899e-01 2.935658720547563405e+01 -1.221627580606641672e+00
6.328568321962180221e-01 1.137824203273644486e+01 -1.895661295010022229e+00
3.662429944736000920e-01 2.161948377933468635e+01 -1.953490267619446996e+00
6.157446604045002658e-01 1.178744207552914247e+01 -7.307894375359396122e-01
1.885220164911753926e-01 2.851775741239913486e+01 -2.188863415272167323e+00
4.173048107514087945e-01 1.962100579781916565e+01 -2.392971050514862696e+00
4.755347618457363978e-01 1.740296517023142542e+01 -2.218907999188007629e+00
8.860899927954903887e-01 1.321929350471869213e+00 -1.108635846291692317e+00
4.964932528972294534e-01 1.658126142477782139e+01 -2.421319375527476225e+00
3.342390856130883492e-01 2.289717844956950898e+01 -1.843893460627766601e+00
4.116383952205495689e-01 1.994134525730514440e+01 -2.163871505590456934e+00
1.430990811173940003e+00 -1.951768287952251768e+01 -6.796793276779116155e-01
4.855157412793325022e-01 1.701844681440016416e+01 -1.984163230917092235e+00
5.113216267315312535e-01 1.600829110842768443e+01 -2.043005662318661209e+00
5.620845000355938481e-01 1.399399637831859877e+01 -1.808273561459337486e+00
3.213386556215791501e-01 2.347765791354533604e+01 -2.143051725043616074e+00
2.796233432237666960e-01 2.490588451365088929e+01 -1.758314867739894538e+00
4.158120645049940833e-01 1.976991746034595820e+01 -2.071943192372545539e+00
4.422446288068204723e-01 1.868173411281656371e+01 -2.074876798550322476e+00
5.231743326725535326e-01 1.558420619706669896e+01 -2.077371481452875202e+00
2.260015797380958702e-01 2.707268540297403092e+01 -1.951232034366825019e+00
4.016121855705812038e-01 2.024400696039641190e+01 -2.110215783285470437e+00
5.076294776378063034e-01 1.615035726437780994e+01 -2.282845255947941965e+00
2.732909599480404239e-01 2.515151399047751113e+01 -1.772018117350281585e+00
4.453600003113589167e-01 1.860964377489541732e+01 -2.111723108447874253e+00
6.053326011650828065e-01 1.240788857083197172e+01 -1.882110070415627945e+00
4.811828224432375123e-01 1.721813963417914550e+01 -1.730567145496641146e+00
3.005181453055794094e-01 2.399199649026306247e+01 -1.715134210797200964e+00
5.053111251586663855e-01 1.627158252609368105e+01 -2.474971407612230223e+00
7.570765931047631625e-01 6.437997018919375591e+00 -1.463439147320082512e+00
4.825037831338008232e-01 1.729680004666151660e+01 -1.644095545029367500e+00
4.730380305596142421e-01 1.757848489350063659e+01 -1.209812643746081662e+00
3.152382391754233737e-01 2.358085111275499912e+01 -1.729160057780713800e+00
5.053111251586663855e-01 1.627158252609368105e+01 -2.474971407612230223e+00
3.682319367175868052e-01 2.156073812127222311e+01 -2.048310437028762365e+00
5.486369176040746254e-01 1.458090526785268537e+01 -2.027080630913378201e+00
6.070066083435694537e-01 1.237201780343313828e+01 -2.375683106894333818e+00
3.161102219408729042e-01 2.359805560884728948e+01 -1.458248310030228367e+00
5.047030889979069457e-01 1.624388283889618378e+01 -1.877866370872350643e+00
4.134640539584459873e-01 1.980818267296464796e+01 -2.266610957954871886e+00
5.847158328544068695e-01 1.306803774170020205e+01 -1.614426703784141992e+00
6.879524373182022146e-01 9.097460524156481654e+00 -1.744675820518617471e+00
4.683433704501638317e-01 1.770860942694184104e+01 -1.803456834666583575e+00
5.352443693225534815e-01 1.516290786005686897e+01 -1.293540311390726671e+00
5.981685552195763478e-01 1.261337599752568650e+01 -2.210856546801965195e+00
4.514669507699498041e-01 1.838260063673526190e+01 -1.973493877893934823e+00
6.253649633094653382e-01 1.156938433006216371e+01 -2.011061703356544328e+00
5.523536436677130013e-01 1.439808641317416971e+01 -2.425264843365898315e+00
5.116676906995394347e-01 1.597782104024027916e+01 -2.019979745087092660e+00
-8.495205730728372373e-03 3.605096596337511983e+01 -7.307127319266761845e-01
5.154072140898406928e-01 1.589277660546314053e+01 -2.802209625920570879e+00
4.240315910799008492e-01 1.939680111722835676e+01 -1.955268635300338786e+00
3.825927645975308877e-01 2.104023566897866004e+01 -2.306914757822289275e+00
4.896332704654220436e-01 1.673510494349584121e+01 -1.779644901058487605e+00
5.082657502927432347e-01 1.607078367996947321e+01 -2.143484436729289122e+00
2.200315967756409918e-01 2.740717239319808129e+01 -1.675166462367469578e+00
6.328568321962180221e-01 1.137824203273644486e+01 -1.895661295010022229e+00
2.955747436390243621e-01 2.438460340201584131e+01 -1.755479563608613347e+00
