logz logzerr logvol nlive logl logwt insert_order
-3.195691018732434774e+00 2.360765810700406198e-01 -1.417749999999932164e+01 4.000000000000000000e+02 9.372799467783815786e+00 -1.079741481890681776e+01 1.300000000000000044e-01
-3.195191553987431821e+00 2.363068815102924436e-01 -1.417999999999932115e+01 4.000000000000000000e+02 9.374350684323969674e+00 -1.079836360236666515e+01 1.449999999999999956e+00
-3.194692811887585915e+00 2.363063167367888406e-01 -1.418249999999932065e+01 4.000000000000000000e+02 9.376848549210247796e+00 -1.079836573748038475e+01 1.425000000000000044e+00
-3.194194319471503896e+00 2.361702489970756158e-01 -1.418499999999932015e+01 4.000000000000000000e+02 9.377721734687993305e+00 -1.079999255200264052e+01 5.550000000000000488e-01
-3.193696885116602324e+00 2.361038027693472541e-01 -1.418749999999931966e+01 4.000000000000000000e+02 9.378031579940557805e+00 -1.080218270675007375e+01 8.500000000000000611e-02
-3.193200785534825226e+00 2.360884087588055735e-01 -1.418999999999931916e+01 4.000000000000000000e+02 9.378688590362385114e+00 -1.080402569632824772e+01 9.799999999999999822e-01
-3.192705844731308584e+00 2.356340979694289961e-01 -1.419249999999931866e+01 4.000000000000000000e+02 9.378987937035818234e+00 -1.080622634965481232e+01 1.199999999999999956e+00
-3.192212235961976230e+00 2.356106681930295599e-01 -1.419499999999931816e+01 4.000000000000000000e+02 9.379367135412495671e+00 -1.080834715127813617e+01 2.700000000000000178e-01
-3.191719915685864883e+00 2.357220671370848508e-01 -1.419749999999931767e+01 4.000000000000000000e+02 9.380159158112661544e+00 -1.081005512857796802e+01 3.699999999999999956e-01
-3.191228677204268394e+00 2.357274941176139837e-01 -1.419999999999931717e+01 4.000000000000000000e+02 9.384715124930881558e+00 -1.080799916175974928e+01 1.155000000000000027e+00
-3.190736669655426905e+00 2.355718013989599735e-01 -1.420249999999931667e+01 4.000000000000000000e+02 9.385783550881907189e+00 -1.080943073580872138e+01 1.030000000000000027e+00
-3.190245607381467785e+00 2.352586509186733177e-01 -1.420499999999931617e+01 4.000000000000000000e+02 9.386505516243314418e+00 -1.081120877044731543e+01 1.685000000000000053e+00
-3.189755657839549396e+00 2.353537284774734617e-01 -1.420749999999931568e+01 4.000000000000000000e+02 9.386964175753035988e+00 -1.081325011093759159e+01 7.750000000000000222e-01
-3.189266946631069466e+00 2.356393727688937956e-01 -1.420999999999931518e+01 4.000000000000000000e+02 9.390193412492026326e+00 -1.081252087419860253e+01 1.239999999999999991e+00
-3.188778117889658148e+00 2.356674950608201868e-01 -1.421249999999931468e+01 4.000000000000000000e+02 9.390247688980851493e+00 -1.081496659770977509e+01 9.899999999999999911e-01
-3.188290721189976029e+00 2.358361039463458264e-01 -1.421499999999931418e+01 4.000000000000000000e+02 9.390768359193364390e+00 -1.081694592749726347e+01 1.000000000000000056e-01
-3.187804524991157518e+00 2.358418208614588840e-01 -1.421749999999931369e+01 4.000000000000000000e+02 9.391071049075554455e+00 -1.081914323761507113e+01 2.099999999999999922e-01
-3.187319631438027212e+00 2.357067206957323968e-01 -1.421999999999931319e+01 4.000000000000000000e+02 9.391108937715888061e+00 -1.082160534897473880e+01 1.209999999999999964e+00
-3.186836164420166817e+00 2.350974761527556134e-01 -1.422249999999931269e+01 4.000000000000000000e+02 9.391190378998615529e+00 -1.082402390769200906e+01 1.955000000000000071e+00
-3.186354098064549056e+00 2.350372731305875873e-01 -1.422499999999931219e+01 4.000000000000000000e+02 9.391874310324002550e+00 -1.082583997636662332e+01 1.235000000000000098e+00
-3.185873138024418072e+00 2.348944664228891643e-01 -1.422749999999931170e+01 4.000000000000000000e+02 9.392254488006354762e+00 -1.082795979868426883e+01 4.550000000000000155e-01
-3.185393426931869332e+00 2.349745402070815559e-01 -1.422999999999931120e+01 4.000000000000000000e+02 9.392499045876588681e+00 -1.083021524081403619e+01 1.895000000000000018e+00
-3.184915025816549505e+00 2.350796962599420170e-01 -1.423249999999931070e+01 4.000000000000000000e+02 9.393349218692593539e+00 -1.083186506799802906e+01 1.489999999999999991e+00
-3.184437641522638529e+00 2.351847543304032007e-01 -1.423499999999931021e+01 4.000000000000000000e+02 9.393928192232653629e+00 -1.083378609445797025e+01 1.814999999999999947e+00
-3.183961400548133369e+00 2.349200499868463743e-01 -1.423749999999930971e+01 4.000000000000000000e+02 9.393939277954061140e+00 -1.083627500873656047e+01 9.799999999999999822e-01
-3.183486569275821410e+00 2.349454886097790407e-01 -1.423999999999930921e+01 4.000000000000000000e+02 9.394420978864687299e+00 -1.083829330782593559e+01 1.925000000000000044e+00
-3.183012920065328988e+00 2.347839518441552920e-01 -1.424249999999930871e+01 4.000000000000000000e+02 9.395042500879169367e+00 -1.084017178581145124e+01 1.760000000000000009e+00
-3.182540383365948244e+00 2.349352211948590174e-01 -1.424499999999930822e+01 4.000000000000000000e+02 9.395519672933353661e+00 -1.084219461375726823e+01 7.650000000000000133e-01
-3.182069024070445451e+00 2.349042767136125254e-01 -1.424749999999930772e+01 4.000000000000000000e+02 9.396124899418687448e+00 -1.084408938727193217e+01 7.049999999999999600e-01
-3.181598778493323731e+00 2.349380654863598428e-01 -1.424999999999930722e+01 4.000000000000000000e+02 9.397782615529733263e+00 -1.084493167116088763e+01 1.290000000000000036e+00
-3.181129149577689219e+00 2.348847258449806574e-01 -1.425249999999930672e+01 4.000000000000000000e+02 9.398425013945944428e+00 -1.084678927274467419e+01 7.399999999999999911e-01
-3.180660612070318027e+00 2.348038324891654482e-01 -1.425499999999930623e+01 4.000000000000000000e+02 9.399659207088683743e+00 -1.084805507960193616e+01 7.199999999999999734e-01
-3.180192886274227249e+00 2.349357195216775496e-01 -1.425749999999930573e+01 4.000000000000000000e+02 9.399927004686244203e+00 -1.085028728200437342e+01 1.400000000000000133e-01
-3.179726421306876549e+00 2.351621314399820750e-01 -1.425999999999930523e+01 4.000000000000000000e+02 9.404268017383390799e+00 -1.084844626930722811e+01 1.334999999999999964e+00
-3.179259314870126030e+00 2.353241606120554941e-01 -1.426249999999930473e+01 4.000000000000000000e+02 9.406990611121317514e+00 -1.084822367556929912e+01 5.400000000000000355e-01
-3.178792322606207588e+00 2.350931584581451572e-01 -1.426499999999930424e+01 4.000000000000000000e+02 9.409293736364521266e+00 -1.084842055032609665e+01 9.399999999999999467e-01
-3.178325640187863232e+00 2.351013706741940656e-01 -1.426749999999930374e+01 4.000000000000000000e+02 9.411029381392237880e+00 -1.084918490529837776e+01 1.000000000000000056e-01
-3.177859531785765412e+00 2.351321256760676714e-01 -1.426999999999930324e+01 4.000000000000000000e+02 9.411333302549151014e+00 -1.085138098414146590e+01 1.950000000000000067e-01
-3.177394662313271834e+00 2.351198856194220144e-01 -1.427249999999930274e+01 4.000000000000000000e+02 9.412235824034429044e+00 -1.085297846265618560e+01 1.679999999999999938e+00
-3.176930750353350597e+00 2.353568589539169753e-01 -1.427499999999930225e+01 4.000000000000000000e+02 9.412473640615424131e+00 -1.085524064607519179e+01 1.820000000000000062e+00
-3.176468101047336123e+00 2.355929178640463195e-01 -1.427749999999930175e+01 4.000000000000000000e+02 9.416593404321075056e+00 -1.085362088236953859e+01 8.500000000000000611e-02
-3.176004916217337382e+00 2.359276096926742339e-01 -1.427999999999930125e+01 4.000000000000000000e+02 9.417163641096745863e+00 -1.085555064559386906e+01 8.800000000000000044e-01
-3.175542838183756267e+00 2.361247167248093914e-01 -1.428249999999930075e+01 4.000000000000000000e+02 9.417323465765814916e+00 -1.085789082092479774e+01 1.419999999999999929e+00
-3.175082052899467655e+00 2.362368941233595199e-01 -1.428499999999930026e+01 4.000000000000000000e+02 9.418070682114262127e+00 -1.085964360457635181e+01 3.150000000000000022e-01
-3.174622286232923862e+00 2.363216151878779758e-01 -1.428749999999929976e+01 4.000000000000000000e+02 9.418264865563182653e+00 -1.086194942112742901e+01 8.599999999999999867e-01
-3.174163789041677841e+00 2.362118857916042369e-01 -1.428999999999929926e+01 4.000000000000000000e+02 9.420824053836820866e+00 -1.086189023285379207e+01 1.409999999999999920e+00
-3.173705474853961039e+00 2.360406263640320301e-01 -1.429249999999929877e+01 4.000000000000000000e+02 9.421017355256129377e+00 -1.086419693143448129e+01 2.949999999999999845e-01
-3.173248425871312506e+00 2.363190336231587030e-01 -1.429499999999929827e+01 4.000000000000000000e+02 9.422161544292423585e+00 -1.086555274239818836e+01 1.169999999999999929e+00
-3.172792204515070491e+00 2.364348358947198636e-01 -1.429749999999929777e+01 4.000000000000000000e+02 9.422528779557415746e+00 -1.086768550713319392e+01 1.159999999999999920e+00
-3.172337162513553022e+00 2.366675245829674978e-01 -1.429999999999929727e+01 4.000000000000000000e+02 9.423122580981379670e+00 -1.086959170570923128e+01 7.199999999999999734e-01
-3.171883193464576589e+00 2.364020616415774545e-01 -1.430249999999929678e+01 4.000000000000000000e+02 9.423821323831049313e+00 -1.087139296285955936e+01 4.349999999999999978e-01
-3.171430246833339073e+00 2.363395364320295955e-01 -1.430499999999929628e+01 4.000000000000000000e+02 9.423868512320650481e+00 -1.087384577436995947e+01 1.950000000000000067e-01
-3.170978614148369346e+00 2.365275598523866318e-01 -1.430749999999929578e+01 4.000000000000000000e+02 9.424282435164188954e+00 -1.087593185152641873e+01 1.110000000000000098e+00
-3.170528125865298197e+00 2.363950664687286818e-01 -1.430999999999929528e+01 4.000000000000000000e+02 9.425869297546828562e+00 -1.087684498914378040e+01 4.000000000000000083e-02
-3.170078251323008800e+00 2.364467705979187151e-01 -1.431249999999929479e+01 4.000000000000000000e+02 9.425937293652381754e+00 -1.087927699303822493e+01 1.689999999999999947e+00
-3.169629671107774271e+00 2.364245315446550366e-01 -1.431499999999929429e+01 4.000000000000000000e+02 9.426608322212887359e+00 -1.088110596447772060e+01 1.705000000000000071e+00
-3.169182111166253257e+00 2.363272978576991534e-01 -1.431749999999929379e+01 4.000000000000000000e+02 9.426956472935312803e+00 -1.088325781375529289e+01 7.349999999999999867e-01
-3.168735712846122432e+00 2.364913391025778855e-01 -1.431999999999929329e+01 4.000000000000000000e+02 9.427478172481336571e+00 -1.088523611420927040e+01 1.074999999999999956e+00
-3.168290395355612521e+00 2.365966340241532073e-01 -1.432249999999929280e+01 4.000000000000000000e+02 9.428211222213830567e+00 -1.088700306447677413e+01 4.249999999999999889e-01
-3.167846061719115980e+00 2.367495348645733133e-01 -1.432499999999929230e+01 4.000000000000000000e+02 9.431714889813411773e+00 -1.088599939687719420e+01 1.290000000000000036e+00
-3.167401479537459874e+00 2.368132800920857706e-01 -1.432749999999929180e+01 4.000000000000000000e+02 9.433745167405760412e+00 -1.088646911928484329e+01 6.899999999999999467e-01
-3.166957303563344261e+00 2.372519464584056936e-01 -1.432999999999929130e+01 4.000000000000000000e+02 9.434152978233994347e+00 -1.088856130845661063e+01 7.950000000000000400e-01
-3.166514252504954552e+00 2.375494447240776852e-01 -1.433249999999929081e+01 4.000000000000000000e+02 9.434254319946099088e+00 -1.089095996674450362e+01 4.450000000000000067e-01
-3.166072458404025181e+00 2.375985735827926271e-01 -1.433499999999929031e+01 4.000000000000000000e+02 9.434493413663863848e+00 -1.089322087302674014e+01 2.700000000000000178e-01
-3.165631856465418448e+00 2.376179610290338751e-01 -1.433749999999928981e+01 4.000000000000000000e+02 9.434793075856836353e+00 -1.089542121083376536e+01 1.094999999999999973e+00
-3.165192416339539960e+00 2.378576653113483319e-01 -1.433999999999928932e+01 4.000000000000000000e+02 9.436411474403197275e+00 -1.089630281228740571e+01 5.500000000000000444e-01
-3.164753556221783004e+00 2.377346901034491089e-01 -1.434249999999928882e+01 4.000000000000000000e+02 9.438529749724551721e+00 -1.089668453696604900e+01 1.320000000000000062e+00
-3.164315055999338711e+00 2.375866116088707347e-01 -1.434499999999928832e+01 4.000000000000000000e+02 9.438910387677244884e+00 -1.089880389901335711e+01 2.399999999999999911e-01
-3.163877675721873395e+00 2.378104241464842894e-01 -1.434749999999928782e+01 4.000000000000000000e+02 9.440567457722309541e+00 -1.089964682896829018e+01 5.550000000000000488e-01
-3.163440854946319991e+00 2.380049810141735001e-01 -1.434999999999928733e+01 4.000000000000000000e+02 9.441860145247426672e+00 -1.090085414144317433e+01 1.425000000000000044e+00
-3.163004751615798860e+00 2.381294965443200018e-01 -1.435249999999928683e+01 4.000000000000000000e+02 9.444120412912489826e+00 -1.090109387377810890e+01 1.689999999999999947e+00
-3.162568942855696008e+00 2.381174696488669307e-01 -1.435499999999928633e+01 4.000000000000000000e+02 9.444503397872194839e+00 -1.090321088881840517e+01 1.179999999999999938e+00
-3.162134244978246134e+00 2.381644238569036176e-01 -1.435749999999928583e+01 4.000000000000000000e+02 9.446862055339250830e+00 -1.090335223135134690e+01 1.840000000000000080e+00
-3.161699797377862442e+00 2.381631700539334762e-01 -1.435999999999928534e+01 4.000000000000000000e+02 9.447664839421033633e+00 -1.090504944726956538e+01 1.044999999999999929e+00
-3.161266274686718614e+00 2.382021280725391266e-01 -1.436249999999928484e+01 4.000000000000000000e+02 9.447667532411809788e+00 -1.090754675427878695e+01 1.899999999999999911e+00
-3.160834020442477410e+00 2.382519876108081525e-01 -1.436499999999928434e+01 4.000000000000000000e+02 9.448406845635245688e+00 -1.090930744105535233e+01 1.985000000000000098e+00
-3.160402712863539687e+00 2.382688274682778218e-01 -1.436749999999928384e+01 4.000000000000000000e+02 9.448556871291041048e+00 -1.091165741539955469e+01 1.570000000000000062e+00
-3.159972602948341702e+00 2.381424788080863109e-01 -1.436999999999928335e+01 4.000000000000000000e+02 9.449385454312352550e+00 -1.091332883237824447e+01 9.050000000000000266e-01
-3.159543395777844932e+00 2.388861318115908516e-01 -1.437249999999928285e+01 4.000000000000000000e+02 9.451388422354536800e+00 -1.091382586433605795e+01 1.455000000000000071e+00
-3.159114585886583004e+00 2.390803842689179781e-01 -1.437499999999928235e+01 4.000000000000000000e+02 9.452500387762245992e+00 -1.091521389892835003e+01 1.669999999999999929e+00
-3.158686554202340346e+00 2.391576415596962935e-01 -1.437749999999928185e+01 4.000000000000000000e+02 9.453740779256804672e+00 -1.091647350743378908e+01 1.709999999999999964e+00
-3.158259244118183595e+00 2.390353699105638163e-01 -1.437999999999928136e+01 4.000000000000000000e+02 9.453865374684321310e+00 -1.091884891200627372e+01 6.500000000000000222e-01
-3.157833129730754695e+00 2.392279759028895780e-01 -1.438249999999928086e+01 4.000000000000000000e+02 9.455502485940931123e+00 -1.091971180074966163e+01 1.790000000000000036e+00
-3.157407564135474853e+00 2.392646770200276551e-01 -1.438499999999928036e+01 4.000000000000000000e+02 9.457665330803102677e+00 -1.092004895588749136e+01 1.304999999999999938e+00
-3.156982322935166341e+00 2.392435399396508067e-01 -1.438749999999927986e+01 4.000000000000000000e+02 9.458601757790091824e+00 -1.092161252890049994e+01 3.350000000000000200e-01
-3.156557926440905160e+00 2.392093104690185268e-01 -1.438999999999927937e+01 4.000000000000000000e+02 9.458638782833627801e+00 -1.092407550385696524e+01 1.834999999999999964e+00
-3.156134753310722463e+00 2.391551708660870079e-01 -1.439249999999927887e+01 4.000000000000000000e+02 9.459766733073895040e+00 -1.092544755361669573e+01 7.950000000000000400e-01
-3.155712339028845292e+00 2.391289539952559384e-01 -1.439499999999927837e+01 4.000000000000000000e+02 9.459780520918602775e+00 -1.092793376577198927e+01 9.599999999999999645e-01
-3.155291151348878831e+00 2.392151455774034763e-01 -1.439749999999927788e+01 4.000000000000000000e+02 9.461999467038273437e+00 -1.092821481965231634e+01 1.520000000000000018e+00
-3.154870259278363065e+00 2.391514016618075389e-01 -1.439999999999927738e+01 4.000000000000000000e+02 9.462459575335602224e+00 -1.093025471135498883e+01 3.750000000000000000e-01
-3.154450401441792007e+00 2.389755022626117442e-01 -1.440249999999927688e+01 4.000000000000000000e+02 9.463188684355502645e+00 -1.093202560233508613e+01 3.049999999999999933e-01
-3.154031462209053061e+00 2.392859715829646627e-01 -1.440499999999927638e+01 4.000000000000000000e+02 9.464976744599912450e+00 -1.093273754209067761e+01 3.549999999999999822e-01
-3.153612996379044464e+00 2.391744087987340006e-01 -1.440749999999927589e+01 4.000000000000000000e+02 9.466295053493439582e+00 -1.093391923319714820e+01 6.800000000000000488e-01
